30.9953 4.02641 31.7702 4.47379 31.7702 5.36855 30.9953 5.81593 30.2205 5.36855 30.2205 4.47379 0
32.5451 4.02641 33.32 4.47379 33.32 5.36855 32.5451 5.81593 31.7702 5.36855 31.7702 4.47379 1
34.0949 4.02641 34.8698 4.47379 34.8698 5.36855 34.0949 5.81593 33.32 5.36855 33.32 4.47379 0
35.6446 4.02641 36.4195 4.47379 36.4195 5.36855 35.6446 5.81593 34.8698 5.36855 34.8698 4.47379 0
0 4.02641 0.774883 4.47379 0.774883 5.36855 0 5.81593 36.4195 5.36855 36.4195 4.47379 1
0.774883 5.36855 1.54977 5.81593 1.54977 6.71069 0.774883 7.15807 0 6.71069 0 5.81593 0
2.32465 5.36855 3.09953 5.81593 3.09953 6.71069 2.32465 7.15807 1.54977 6.71069 1.54977 5.81593 1
3.87442 5.36855 4.6493 5.81593 4.6493 6.71069 3.87442 7.15807 3.09953 6.71069 3.09953 5.81593 1
5.42418 5.36855 6.19907 5.81593 6.19907 6.71069 5.42418 7.15807 4.6493 6.71069 4.6493 5.81593 0
6.97395 5.36855 7.74883 5.81593 7.74883 6.71069 6.97395 7.15807 6.19907 6.71069 6.19907 5.81593 1
8.52372 5.36855 9.2986 5.81593 9.2986 6.71069 8.52372 7.15807 7.74883 6.71069 7.74883 5.81593 1
10.0735 5.36855 10.8484 5.81593 10.8484 6.71069 10.0735 7.15807 9.2986 6.71069 9.2986 5.81593 0
11.6233 5.36855 12.3981 5.81593 12.3981 6.71069 11.6233 7.15807 10.8484 6.71069 10.8484 5.81593 1
13.173 5.36855 13.9479 5.81593 13.9479 6.71069 13.173 7.15807 12.3981 6.71069 12.3981 5.81593 1
14.7228 5.36855 15.4977 5.81593 15.4977 6.71069 14.7228 7.15807 13.9479 6.71069 13.9479 5.81593 1
16.2726 5.36855 17.0474 5.81593 17.0474 6.71069 16.2726 7.15807 15.4977 6.71069 15.4977 5.81593 1
17.8223 5.36855 18.5972 5.81593 18.5972 6.71069 17.8223 7.15807 17.0474 6.71069 17.0474 5.81593 1
19.3721 5.36855 20.147 5.81593 20.147 6.71069 19.3721 7.15807 18.5972 6.71069 18.5972 5.81593 1
20.9219 5.36855 21.6967 5.81593 21.6967 6.71069 20.9219 7.15807 20.147 6.71069 20.147 5.81593 0
22.4716 5.36855 23.2465 5.81593 23.2465 6.71069 22.4716 7.15807 21.6967 6.71069 21.6967 5.81593 0
24.0214 5.36855 24.7963 5.81593 24.7963 6.71069 24.0214 7.15807 23.2465 6.71069 23.2465 5.81593 0
